NU_INSCRICAO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q025
1,90E+11;3504107;Atibaia;35;SP;22;F;1;1;2;;;;;1;4;1;;0;;;;;;;;;1;1;1;1;3958;5213;5307;3841;0;1;120;120;100;120;0;460;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;5843;5903;5291;5118;0;1;160;180;180;200;160;880;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35046012;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5092;5827;5928;5411;0;1;120;120;120;120;120;600;B
1,90E+11;3504107;Atibaia;35;SP;16;F;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4023;5132;5504;4067;1;1;120;120;120;120;140;620;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;32;F;1;3;1;3119401;Coronel Fabriciano;31;MG;1;13;1;1;0;;;;;;;;;1;1;1;1;4193;5347;5495;490;1;1;120;120;100;100;0;440;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;42;F;3;3;3;;;;;1;13;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;M;1;2;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5751;6351;5788;5389;0;1;120;180;120;140;160;720;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;2;1;2914802;Itabuna;29;BA;1;1;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;M;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5418;6403;6093;6634;0;1;120;120;140;120;100;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3527306;Louveira;35;SP;2;0;2;1;0;35041270;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4846;5198;5714;5038;0;1;160;120;140;140;120;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3550308;São Paulo;35;SP;2;0;2;1;0;35904958;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4946;5581;5922;4994;0;1;160;120;140;160;140;720;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;4469;5168;5653;5564;0;1;140;160;140;140;160;740;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;2;1;1;0;;;;;;;;;1;1;1;1;3465;5123;5246;6209;1;1;120;120;120;120;100;580;B
1,90E+11;3504107;Atibaia;35;SP;19;F;1;2;1;2912905;Ibirataia;29;BA;1;2;1;;0;;;;;;;;;1;1;1;1;4221;5051;5596;4309;0;1;120;120;120;160;120;640;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;4101;5309;5452;658;0;1;120;120;100;100;0;440;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;29;F;1;3;1;3529401;Mauá;35;SP;1;12;1;;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3504107;Atibaia;35;SP;18;M;1;3;1;3547809;Santo André;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;3624;3928;5135;604;1;1;120;40;60;120;0;340;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35917515;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;3331;4684;4971;3877;1;1;100;100;80;100;0;380;B
1,90E+11;3557006;Votorantim;35;SP;18;M;1;1;1;3552205;Sorocaba;35;SP;2;0;2;1;0;35427147;3552205;Sorocaba;35;SP;4;1;1;1;1;1;1;4841;5582;5577;7101;0;1;120;120;120;120;40;520;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009124;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;465;4904;5323;3632;1;1;80;120;100;120;140;560;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;36;F;3;3;1;3548708;São Bernardo do Campo;35;SP;1;13;1;1;0;;;;;;;;;1;1;1;1;4236;427;4882;4289;1;6;0;0;0;0;0;0;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;M;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;22;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;4;1;1;0;;;;;;;;;1;1;1;1;3897;4183;4976;4827;1;1;120;120;120;100;0;460;B
1,90E+11;3504107;Atibaia;35;SP;19;M;1;3;1;3504107;Atibaia;35;SP;1;2;1;;0;;;;;;;;;0;1;1;0;;0;0;;1;4;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;38;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;13;1;;0;;;;;;;;;1;1;1;1;388;4565;4924;4556;0;2;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35913807;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4537;4659;4814;4055;1;1;100;120;80;80;20;400;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;24;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;5;1;;0;;;;;;;;;1;1;1;1;5307;6125;5781;6113;0;1;140;160;160;140;120;720;B
1,90E+11;3557006;Votorantim;35;SP;28;M;2;3;1;1302603;Manaus;13;AM;1;0;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;49;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;13;1;1;0;;;;;;;;;1;1;1;1;5023;534;4208;5195;0;1;140;120;120;120;80;580;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;3;1;3547809;Santo André;35;SP;2;0;2;1;0;;;;;;;;;1;1;1;1;4329;4339;4785;4366;0;6;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;4858;4687;543;4391;1;1;120;100;80;80;60;440;B
1,90E+11;3557006;Votorantim;35;SP;18;F;1;1;1;3552205;Sorocaba;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;5146;5371;582;5488;0;4;0;0;0;0;0;0;B
1,90E+11;3557006;Votorantim;35;SP;17;F;1;3;1;3554003;Tatuí;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5137;5226;5244;5731;1;1;140;160;120;120;140;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;28;F;0;1;1;3548708;São Bernardo do Campo;35;SP;1;10;1;1;0;;;;;;;;;1;1;1;1;3861;5088;5221;4136;0;1;120;100;120;120;60;520;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009283;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4752;592;5585;6702;0;1;100;120;100;120;120;560;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;48;F;1;2;1;3548708;São Bernardo do Campo;35;SP;1;13;1;;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3557006;Votorantim;35;SP;17;F;1;1;1;3552205;Sorocaba;35;SP;2;0;3;1;0;;;;;;;;;1;1;1;1;5831;5875;5937;7182;0;1;160;120;200;180;180;840;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;3;2;;;;;1;1;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;5;1;3548708;São Bernardo do Campo;35;SP;1;2;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;2;0;35042031;3548708;São Bernardo do Campo;35;SP;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;0;1;1;0;;448;531;;0;1;80;40;60;100;40;320;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;28;F;1;1;1;2509701;Monteiro;25;PB;1;11;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;28;F;1;1;1;3550308;São Paulo;35;SP;1;11;1;;0;;;;;;;;;1;1;1;1;388;5615;5887;4698;1;1;140;120;120;100;80;560;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35184949;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;4778;5039;5294;7398;0;1;120;160;120;120;120;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;25;M;2;3;1;3513801;Diadema;35;SP;1;8;1;;0;;;;;;;;;1;1;1;1;533;5715;5808;647;0;1;120;80;60;120;20;400;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;15;M;1;1;1;3547809;Santo André;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4982;577;5807;5365;1;1;120;120;140;120;140;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;37;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;13;1;;0;;;;;;;;;1;1;1;1;4395;428;5474;4206;0;1;120;80;60;120;20;400;B
1,90E+11;3504107;Atibaia;35;SP;17;F;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5723;5918;5831;5686;0;1;160;120;160;160;120;720;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;423;4776;5334;4931;1;1;140;120;120;120;20;520;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;3;1;3513801;Diadema;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;3725;4969;356;4425;0;1;120;120;100;100;0;440;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3547809;Santo André;35;SP;2;0;3;1;0;35108923;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;5678;5457;5643;6974;0;1;160;200;160;200;160;880;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3550308;São Paulo;35;SP;2;0;2;1;0;35141811;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;498;4359;4352;4922;0;1;120;120;120;120;140;620;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35904971;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5537;5604;5235;4875;0;1;100;160;120;120;180;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;4974;533;5651;3594;0;1;140;100;100;100;100;540;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;2;1;3547809;Santo André;35;SP;1;3;1;1;0;;;;;;;;;1;1;1;1;4716;5005;4885;4444;0;1;120;120;120;120;100;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;1;1;3513801;Diadema;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;5349;5425;5657;4452;0;1;120;120;140;120;120;620;B
1,90E+11;3500105;Adamantina;35;SP;17;M;1;1;1;3500105;Adamantina;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4239;3376;3406;4321;0;1;120;80;60;60;0;320;B
1,90E+11;3557006;Votorantim;35;SP;17;M;1;1;1;3552205;Sorocaba;35;SP;2;0;2;1;0;35908320;3557006;Votorantim;35;SP;2;1;1;1;1;1;1;4025;3781;4682;5713;0;3;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;42;F;2;1;1;2606002;Garanhuns;26;PE;1;13;1;;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;;;;;;;;;1;1;1;1;4713;5765;5444;6557;1;1;120;120;120;120;100;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;628;5505;5505;6845;0;1;140;120;120;140;120;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;4757;3896;526;5835;0;1;120;120;120;120;0;480;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3513801;Diadema;35;SP;2;0;2;1;0;;;;;;;;;1;1;1;1;4491;4139;5352;4743;1;3;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;0;2;2;;;;;2;0;3;1;0;;;;;;;;;1;1;1;1;3953;5412;5268;4179;1;1;100;120;100;80;40;440;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;24;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;0;1;;0;;;;;;;;;1;1;1;1;4134;5017;520;4353;0;1;140;120;140;120;80;600;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;23;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;4;1;;0;;;;;;;;;1;1;1;1;4608;4898;4718;4411;0;1;100;120;80;80;0;380;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;4;1;3550308;São Paulo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;632;6078;6253;8009;0;1;180;160;140;200;160;840;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;3;1;3543303;Ribeirão Pires;35;SP;1;0;1;;0;;;;;;;;;1;1;1;1;4006;3845;4057;3894;0;1;100;60;80;60;0;300;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;5278;6031;5603;6896;0;1;140;160;160;140;160;760;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;1;4;;;;;1;2;1;;0;;;;;;;;;1;1;1;1;6047;6364;6376;6291;1;1;140;120;120;120;160;660;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;1;0;;;;;;;;;1;1;1;1;3417;5058;5459;6083;0;1;120;120;120;120;140;620;B
1,90E+11;3500105;Adamantina;35;SP;21;F;0;2;1;3500105;Adamantina;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;6084;5737;5252;5218;0;1;120;120;120;120;120;600;B
1,90E+11;3500105;Adamantina;35;SP;23;M;1;1;1;3500105;Adamantina;35;SP;1;6;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3504107;Atibaia;35;SP;32;M;1;3;1;3504107;Atibaia;35;SP;1;13;1;;0;;;;;;;;;1;1;1;1;4336;5545;5609;4241;0;1;120;120;120;120;0;480;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;2;1;3548708;São Bernardo do Campo;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;7328;7544;6385;8459;0;1;160;200;160;200;200;920;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3504107;Atibaia;35;SP;17;F;1;1;1;3504107;Atibaia;35;SP;2;0;2;1;0;35018041;3504107;Atibaia;35;SP;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3557006;Votorantim;35;SP;19;F;1;3;1;3552205;Sorocaba;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;4279;515;5262;494;1;1;140;120;140;160;120;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5095;5995;5884;5097;0;1;120;120;120;140;80;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;3;1;2906303;Canavieiras;29;BA;1;2;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;27;F;1;2;1;2933307;Vitória da Conquista;29;BA;1;10;1;;0;;;;;;;;;1;1;1;1;4249;4346;476;4529;1;1;100;120;100;80;0;400;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;4822;5302;5527;4892;0;1;140;120;120;120;120;620;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;42;M;3;2;1;3550308;São Paulo;35;SP;1;13;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5704;5771;5792;6556;0;1;140;160;160;120;120;700;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;41;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;10;1;;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;3;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;0;1;1;0;;4488;5146;;0;1;80;120;120;80;80;480;B
1,90E+11;3504107;Atibaia;35;SP;39;F;3;3;1;3550308;São Paulo;35;SP;1;5;1;;0;;;;;;;;;1;1;1;1;4425;5047;5207;457;0;1;100;60;80;80;0;320;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;3;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3504107;Atibaia;35;SP;18;F;1;1;1;3504107;Atibaia;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;6202;6765;5881;7982;0;1;160;200;200;200;200;960;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;31;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;13;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;42;F;2;3;1;3548708;São Bernardo do Campo;35;SP;1;13;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;M;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4707;530;5235;5923;0;2;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;4119;5123;5751;4552;1;1;120;120;80;120;60;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;478;4188;5074;6178;0;1;100;40;40;120;0;300;B
1,90E+11;3504107;Atibaia;35;SP;21;F;1;1;1;3504107;Atibaia;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;4629;5132;5516;514;0;1;140;120;120;120;80;580;B
1,90E+11;3557006;Votorantim;35;SP;23;M;1;1;1;3557006;Votorantim;35;SP;2;0;2;;0;;;;;;;;;0;1;1;0;;3339;3535;;1;1;120;140;120;120;0;500;B
1,90E+11;3557006;Votorantim;35;SP;19;F;1;1;1;3557006;Votorantim;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;4623;5654;5623;4627;1;1;120;120;120;120;40;520;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35008837;3548708;São Bernardo do Campo;35;SP;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3557006;Votorantim;35;SP;16;F;1;1;1;3557006;Votorantim;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5852;5274;5548;6211;0;1;160;120;160;160;140;740;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;35108972;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;4918;5569;480;5982;0;1;140;120;120;140;140;660;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;30;M;1;1;1;4315602;Rio Grande;43;RS;1;0;1;;0;;;;;;;;;1;1;1;1;5432;6476;6067;6763;0;1;120;120;120;120;80;560;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;35109022;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;5489;5443;578;6378;0;1;140;120;120;140;140;660;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;24;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;7;1;;0;;;;;;;;;1;1;1;1;4457;4191;5098;3808;1;1;100;120;120;100;100;540;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3550308;São Paulo;35;SP;2;0;3;;0;;;;;;;;;1;1;1;1;4638;5425;5234;7267;1;1;120;120;120;140;120;620;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;31;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;11;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3504107;Atibaia;35;SP;18;M;1;3;1;3550308;São Paulo;35;SP;2;0;2;1;0;35018053;3504107;Atibaia;35;SP;2;1;1;1;1;1;1;3541;4637;5191;5178;0;1;140;160;140;160;0;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;4805;5026;5621;6365;1;1;160;120;120;120;160;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35008990;3548708;São Bernardo do Campo;35;SP;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;32;M;2;1;1;3548708;São Bernardo do Campo;35;SP;1;13;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;2;1;1;4113700;Londrina;41;PR;2;0;2;1;0;;;;;;;;;1;1;1;1;4472;4476;413;3673;0;7;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;0;1;3525904;Jundiaí;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;6017;666;6621;7203;0;1;160;200;200;200;120;880;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;26;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;0;1;;0;;;;;;;;;1;1;1;1;490;4772;5039;4252;1;1;120;80;60;100;0;360;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;595;4672;545;6419;0;1;140;180;160;160;120;760;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35809883;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;4319;5456;5385;4952;0;1;140;120;120;120;0;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;2;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35008801;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5315;5466;5857;366;0;1;120;120;120;120;100;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;6129;6291;5996;718;0;1;160;180;140;120;60;660;B
1,90E+11;3504107;Atibaia;35;SP;16;M;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;547;3585;587;7803;0;1;140;120;160;160;40;620;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35908757;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5295;5624;5361;7443;1;4;0;0;0;0;0;0;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;M;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5921;6203;605;852;0;1;180;200;180;180;140;880;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;2;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4991;5909;5957;5902;0;1;120;120;120;120;0;480;B
